,answer
4547,매우좋음
4548,'매우좋음'
4549,'좋음'
4550,매우좋음
4551,매우좋음
4552,매우좋음
4553,'매우좋음'
4554,'매우좋음'
4555,'매우좋음'
4556,'매우좋음'
4557,'매우좋음'
4558,'매우좋음'
4559,매우좋음
4560,나쁨
4561,'매우좋음'
4562,'좋음'
4563,매우좋음
4564,매우좋음
4565,매우좋음
4566,매우좋음
4567,매우좋음
4568,매우좋음
4569,매우좋음
4570,'매우좋음'
4571,매우좋음
4572,'매우좋음'
4573,매우좋음
4574,'매우좋음'
4575,'좋음'
4576,나쁨
4577,매우좋음
4578,'매우좋음'
4579,'매우좋음'
4580,매우좋음
4581,'매우좋음'
4582,매우좋음
4583,'좋음'
4584,'매우좋음'
4585,매우좋음
4586,'매우나쁨'
4587,매우나쁨
4588,매우좋음
4589,매우좋음
4590,'매우좋음'
4591,'매우좋음'
4592,나쁨
4593,'매우좋음'
4594,매우좋음
4595,'보통'
4596,'매우좋음'
4597,매우좋음
4598,'매우좋음'
4599,'매우좋음'
4600,매우좋음
4601,'매우좋음'
4602,보통
4603,매우좋음
4604,매우좋음
4605,'좋음'
4606,매우좋음
4607,매우좋음
4608,'매우좋음'
4609,'나쁨'
4610,'좋음'
4611,'매우좋음'
4612,'매우좋음'
4613,'매우좋음'
4614,'매우좋음'
4615,'매우좋음'
4616,'보통'
4617,'좋음'
4618,좋음
4619,'매우좋음'
4620,'매우나쁨'
4621,'매우나쁨'
4622,'매우좋음'
4623,'매우좋음'
4624,'매우좋음'
4625,'매우좋음'
4626,'매우좋음'
4627,'매우좋음'
4628,'매우좋음'
4629,매우좋음
4630,매우좋음
4631,매우좋음
4632,매우좋음
4633,'매우좋음'
4634,'매우좋음'
4635,'매우좋음'
4636,'매우좋음'
4637,'매우좋음'
4638,'좋음'
4639,보통
4640,'보통'
4641,'좋음'
4642,'매우좋음'
4643,매우좋음
4644,매우좋음
4645,'매우좋음'
4646,매우좋음
4647,매우좋음
4648,'매우좋음'
4649,'매우좋음'
4650,'매우좋음'
4651,'매우좋음'
4652,'보통'
4653,좋음
4654,'매우좋음'
4655,'매우좋음'
4656,'매우좋음'
4657,매우좋음
4658,'보통'
4659,매우좋음
4660,'매우좋음'
4661,'매우좋음'
4662,'매우좋음'
4663,'매우좋음'
4664,'좋음'
4665,매우좋음
4666,'좋음'
4667,'매우좋음'
4668,'매우좋음'
4669,'보통'
4670,'매우좋음'
4671,'매우좋음'
4672,'좋음'
4673,매우좋음
4674,'매우좋음'
4675,'보통'
4676,'좋음'
4677,'매우좋음'
4678,매우좋음
4679,매우좋음
4680,매우좋음
4681,매우좋음
4682,매우좋음
4683,'매우좋음'
4684,'매우좋음'
4685,매우좋음
4686,'보통'
4687,'매우좋음'
4688,'매우좋음'
4689,'매우좋음'
4690,매우좋음
4691,'매우좋음'
4692,매우좋음
4693,'매우좋음'
4694,매우좋음
4695,매우좋음
4696,좋음
4697,'매우좋음'
4698,'매우좋음'
4699,'매우좋음'
4700,'좋음'
4701,'매우좋음'
4702,매우좋음
4703,매우좋음
4704,'보통'
4705,'매우좋음'
4706,'보통'
4707,'보통'
4708,'보통'
4709,'매우좋음'
4710,매우좋음
4711,'매우좋음'
4712,매우좋음
4713,'매우좋음'
4714,'매우좋음'
4715,'좋음'
4716,매우좋음
4717,'보통'
4718,'매우좋음'
4719,매우좋음
4720,'매우좋음'
4721,'매우좋음'
4722,매우좋음
4723,'좋음'
4724,'매우좋음'
4725,'매우좋음'
4726,'매우좋음'
4727,'매우좋음'
4728,'좋음'
4729,'보통'
4730,매우좋음
4731,매우좋음
4732,매우좋음
4733,좋음
4734,'좋음'
4735,'보통'
4736,'매우좋음'
4737,'좋음'
4738,'보통'
4739,매우좋음
4740,'보통'
4741,매우좋음
4742,'매우좋음'
4743,'좋음'
4744,'매우좋음'
4745,매우좋음
4746,매우좋음
4747,'매우좋음'
4748,매우좋음
4749,'보통'
4750,나쁨
4751,'매우좋음'
4752,'매우좋음'
4753,'매우좋음'
4754,'매우좋음'
4755,'보통'
4756,매우좋음
4757,'매우나쁨'
4758,'매우좋음'
4759,'좋음'
4760,'매우좋음'
4761,'좋음'
4762,매우좋음
4763,'매우좋음'
4764,'매우좋음'
4765,'매우좋음'
4766,'매우좋음'
4767,'매우좋음'
4768,'매우좋음'
4769,매우좋음
4770,매우좋음
4771,'좋음'
4772,매우좋음
4773,매우좋음
4774,매우좋음
4775,'좋음'
4776,매우좋음
4777,'매우좋음'
4778,'좋음'
4779,매우좋음
4780,매우좋음
4781,'매우좋음'
4782,'매우좋음'
4783,'매우좋음'
4784,매우좋음
4785,매우좋음
4786,'보통'
4787,'매우좋음'
4788,매우좋음
4789,'매우좋음'
4790,'보통'
4791,좋음
4792,매우좋음
4793,'매우좋음'
4794,좋음
4795,'좋음'
4796,매우좋음
4797,매우좋음
4798,'매우좋음'
4799,'매우좋음'
4800,'매우좋음'
4801,'매우좋음'
4802,매우좋음
4803,'매우좋음'
4804,'좋음'
4805,'보통'
4806,매우좋음
4807,'좋음'
4808,'매우좋음'
4809,'좋음'
4810,'매우좋음'
4811,매우좋음
4812,매우좋음
4813,매우좋음
4814,매우좋음
4815,매우좋음
4816,매우좋음
4817,'매우좋음'
4818,매우좋음
4819,매우좋음
4820,매우좋음
4821,매우좋음
4822,'매우좋음'
4823,매우좋음
4824,매우좋음
4825,매우좋음
4826,'매우좋음'
4827,나쁨
4828,'매우좋음'
4829,매우좋음
4830,'매우좋음'
4831,매우좋음
4832,'매우좋음'
4833,매우좋음
4834,매우좋음
4835,'매우좋음'
4836,'매우좋음'
4837,'좋음'
4838,매우좋음
4839,'좋음'
4840,'매우좋음'
4841,'매우좋음'
4842,'좋음'
4843,'매우좋음'
4844,'매우좋음'
4845,'매우좋음'
4846,'매우좋음'
4847,매우좋음
4848,'매우좋음'
4849,'좋음'
4850,'보통'
4851,'좋음'
4852,매우좋음
4853,'보통'
4854,매우좋음
4855,'보통'
4856,'매우좋음'
4857,'보통'
4858,'매우좋음'
4859,나쁨
4860,'매우좋음'
4861,'매우좋음'
4862,매우좋음
4863,매우좋음
4864,'매우좋음'
4865,'좋음'
4866,'매우좋음'
4867,'좋음'
4868,'매우좋음'
4869,'좋음'
4870,'매우좋음'
4871,'매우좋음'
4872,'좋음'
4873,'매우좋음'
4874,매우좋음
4875,'매우좋음'
4876,매우좋음
4877,'매우좋음'
4878,'매우좋음'
4879,'좋음'
4880,'매우좋음'
4881,'매우좋음'
4882,'매우좋음'
4883,'매우좋음'
4884,매우좋음
4885,'매우좋음'
4886,'매우좋음'
4887,'매우좋음'
4888,'매우좋음'
4889,'매우좋음'
4890,매우좋음
4891,'매우나쁨'
4892,'매우좋음'
4893,'매우좋음'
4894,'매우좋음'
4895,'매우좋음'
4896,'매우좋음'
4897,'매우좋음'
4898,매우좋음
4899,매우좋음
4900,'매우좋음'
4901,'매우좋음'
4902,매우좋음
4903,매우좋음
4904,'매우좋음'
4905,'좋음'
4906,'좋음'
4907,'매우좋음'
4908,매우좋음
4909,'매우좋음'
4910,'매우좋음'
4911,'좋음'
4912,'매우좋음'
4913,매우좋음
4914,'매우좋음'
4915,'매우좋음'
4916,'좋음'
4917,매우좋음
4918,'매우좋음'
4919,매우좋음
4920,'매우좋음'
4921,'좋음'
4922,매우좋음
4923,'좋음'
4924,'매우좋음'
4925,매우좋음
4926,'매우좋음'
4927,매우좋음
4928,매우좋음
4929,매우좋음
4930,'매우좋음'
4931,'매우좋음'
4932,'보통'
4933,'매우좋음'
4934,매우좋음
4935,'매우좋음'
4936,'매우좋음'
4937,매우좋음
4938,'매우좋음'
4939,'매우좋음'
4940,'매우좋음'
4941,매우좋음
4942,'매우좋음'
4943,매우좋음
4944,매우좋음
4945,'보통'
4946,'좋음'
4947,'매우좋음'
4948,'매우좋음'
4949,'매우좋음'
4950,매우좋음
4951,'좋음'
4952,'매우좋음'
4953,'매우좋음'
4954,'매우좋음'
4955,'매우좋음'
4956,매우좋음
4957,'매우좋음'
4958,'보통'
4959,매우좋음
4960,'좋음'
4961,'보통'
4962,'매우좋음'
4963,좋음
4964,매우좋음
4965,'보통'
4966,매우좋음
4967,'매우좋음'
4968,'매우좋음'
4969,'매우좋음'
4970,보통
4971,'매우좋음'
4972,'매우좋음'
4973,매우좋음
4974,'매우좋음'
4975,'매우좋음'
4976,매우좋음
4977,'매우좋음'
4978,'매우좋음'
4979,'매우좋음'
4980,매우좋음
4981,'매우좋음'
4982,매우좋음
4983,매우좋음
4984,'좋음'
4985,'매우좋음'
4986,매우좋음
4987,'매우좋음'
4988,'매우좋음'
4989,'좋음'
4990,'매우좋음'
4991,매우좋음
4992,'매우좋음'
4993,매우좋음
4994,'매우좋음'
4995,'매우좋음'
4996,'매우좋음'
4997,'매우좋음'
4998,'매우좋음'
4999,매우좋음
5000,매우좋음
5001,매우좋음
5002,'매우좋음'
5003,'매우좋음'
5004,'좋음'
5005,'매우좋음'
5006,'매우좋음'
5007,'매우좋음'
5008,'좋음'
5009,'매우나쁨'
5010,'좋음'
5011,매우좋음
5012,'매우좋음'
5013,'매우좋음'
5014,매우좋음
5015,'매우좋음'
5016,'매우좋음'
5017,'매우좋음'
5018,매우좋음
5019,'좋음'
5020,'좋음'
5021,'매우좋음'
5022,'매우좋음'
5023,'좋음'
5024,'매우좋음'
5025,'매우좋음'
5026,'매우좋음'
5027,'매우좋음'
5028,'좋음'
5029,좋음
5030,좋음
5031,'매우좋음'
5032,매우좋음
5033,매우좋음
5034,'매우좋음'
5035,매우좋음
5036,매우좋음
5037,'매우좋음'
5038,매우좋음
5039,'좋음'
5040,'매우좋음'
5041,매우좋음
5042,'매우좋음'
5043,'좋음'
5044,매우좋음
5045,매우좋음
5046,매우좋음
5047,'매우좋음'
5048,매우좋음
5049,'매우좋음'
5050,'매우좋음'
5051,매우좋음
5052,'매우좋음'
5053,'매우좋음'
5054,'매우좋음'
5055,'매우좋음'
5056,매우좋음
5057,매우좋음
5058,'좋음'
5059,'매우좋음'
5060,'보통'
5061,'매우좋음'
5062,'매우좋음'
5063,'매우좋음'
5064,'매우좋음'
5065,'보통'
5066,매우좋음
5067,'매우좋음'
5068,'좋음'
5069,'매우좋음'
5070,'매우좋음'
5071,'좋음'
5072,매우좋음
5073,'매우좋음'
5074,'매우좋음'
5075,'보통'
5076,매우좋음
5077,매우좋음
5078,매우좋음
5079,좋음
5080,매우좋음
5081,매우좋음
5082,'좋음'
5083,매우좋음
5084,'매우좋음'
5085,'보통'
5086,'보통'
5087,'보통'
5088,'보통'
5089,'좋음'
5090,매우좋음
5091,매우좋음
5092,매우좋음
5093,'매우좋음'
5094,'매우좋음'
5095,매우좋음
5096,'매우좋음'
5097,'보통'
5098,'매우좋음'
5099,'매우좋음'
5100,'보통'
5101,매우좋음
5102,'좋음'
5103,'좋음'
5104,'매우좋음'
5105,'매우좋음'
5106,매우좋음
5107,'매우좋음'
5108,'보통'
5109,'매우좋음'
5110,'매우좋음'
5111,'좋음'
5112,'좋음'
5113,매우좋음
5114,매우좋음
5115,매우좋음
5116,나쁨
5117,'좋음'
5118,'좋음'
5119,매우좋음
5120,'매우좋음'
5121,매우좋음
5122,'매우좋음'
5123,'매우좋음'
5124,매우좋음
5125,매우좋음
5126,'매우좋음'
5127,'매우좋음'
5128,매우좋음
5129,'좋음'
5130,매우좋음
5131,매우좋음
5132,매우좋음
5133,매우좋음
5134,'매우좋음'
5135,매우좋음
5136,매우좋음
5137,매우좋음
5138,매우좋음
5139,매우좋음
5140,'보통'
5141,'매우좋음'
5142,매우좋음
5143,'좋음'
5144,'매우좋음'
5145,'매우좋음'
5146,나쁨
5147,매우좋음
5148,'보통'
5149,매우좋음
5150,매우좋음
5151,매우좋음
5152,매우좋음
5153,'매우좋음'
5154,'매우좋음'
5155,'매우좋음'
5156,'보통'
5157,'매우좋음'
5158,매우좋음
5159,'매우좋음'
5160,'좋음'
5161,매우좋음
5162,'매우좋음'
5163,매우좋음
5164,'매우좋음'
5165,매우좋음
5166,'나쁨'
5167,매우좋음
5168,매우좋음
5169,'매우좋음'
5170,'매우좋음'
5171,'매우좋음'
5172,매우좋음
5173,'보통'
5174,'보통'
5175,'좋음'
5176,'매우좋음'
5177,'좋음'
5178,'매우좋음'
5179,매우좋음
5180,매우좋음
5181,'매우좋음'
5182,'보통'
5183,'보통'
5184,'매우좋음'
5185,'좋음'
5186,'보통'
5187,'매우좋음'
5188,'좋음'
5189,'매우좋음'
5190,'나쁨'
5191,'좋음'
5192,'나쁨'
5193,매우나쁨
5194,'매우나쁨'
5195,'보통'
5196,매우좋음
5197,'매우좋음'
5198,매우좋음
5199,매우좋음
5200,매우좋음
5201,매우좋음
5202,매우좋음
5203,'매우좋음'
5204,매우좋음
5205,매우좋음
5206,'매우좋음'
5207,매우좋음
5208,'보통'
5209,매우좋음
5210,'매우좋음'
5211,매우좋음
5212,'매우좋음'
5213,매우좋음
5214,'매우좋음'
5215,매우좋음
5216,매우좋음
5217,매우좋음
5218,매우좋음
5219,'보통'
5220,'매우좋음'
5221,매우좋음
5222,'매우좋음'
5223,'좋음'
5224,'매우좋음'
5225,'매우좋음'
5226,'매우좋음'
5227,'매우좋음'
5228,매우좋음
5229,매우좋음
5230,'좋음'
5231,'매우좋음'
5232,'매우좋음'
5233,'매우좋음'
5234,'매우좋음'
5235,'매우좋음'
5236,'매우좋음'
5237,'매우좋음'
5238,매우좋음
5239,'매우좋음'
5240,매우좋음
5241,매우좋음
5242,매우좋음
5243,'좋음'
5244,'매우나쁨'
5245,매우좋음
5246,'매우좋음'
5247,매우좋음
5248,매우좋음
5249,'좋음'
5250,매우좋음
5251,매우좋음
5252,'매우좋음'
5253,매우좋음
5254,'매우좋음'
5255,매우좋음
5256,'매우좋음'
5257,'매우좋음'
5258,'매우좋음'
5259,'매우좋음'
5260,매우좋음
5261,'매우좋음'
5262,'매우좋음'
5263,'매우좋음'
5264,매우좋음
5265,'좋음'
5266,'매우좋음'
5267,매우좋음
5268,매우좋음
5269,매우좋음
5270,'매우좋음'
5271,'매우좋음'
5272,매우좋음
5273,'매우좋음'
5274,'매우좋음'
5275,'매우좋음'
5276,'매우좋음'
5277,'매우좋음'
5278,'보통'
5279,'매우좋음'
5280,'매우좋음'
5281,매우좋음
5282,매우좋음
5283,매우좋음
5284,'매우좋음'
5285,'매우좋음'
5286,'매우좋음'
5287,매우좋음
5288,'매우좋음'
5289,'매우좋음'
5290,'매우좋음'
5291,'매우좋음'
5292,'매우좋음'
5293,'매우좋음'
5294,'매우좋음'
5295,매우좋음
5296,매우좋음
5297,매우좋음
5298,매우좋음
5299,'보통'
5300,'보통'
5301,매우좋음
5302,'보통'
5303,'좋음'
5304,매우좋음
5305,'보통'
5306,매우좋음
5307,매우좋음
5308,매우좋음
5309,'매우좋음'
5310,'매우좋음'
5311,'좋음'
5312,'매우좋음'
5313,'매우좋음'
5314,'매우좋음'
5315,'좋음'
5316,'매우좋음'
5317,'매우좋음'
5318,'매우좋음'
5319,'매우좋음'
5320,'좋음'
5321,'매우좋음'
5322,'매우좋음'
5323,'매우좋음'
5324,'좋음'
5325,매우좋음
5326,'매우좋음'
5327,'좋음'
5328,매우좋음
5329,'매우좋음'
5330,'매우좋음'
5331,매우좋음
5332,매우좋음
5333,매우좋음
5334,'매우좋음'
5335,매우좋음
5336,'매우좋음'
5337,매우좋음
5338,'나쁨'
5339,'매우좋음'
5340,'매우좋음'
5341,'매우좋음'
5342,매우좋음
5343,'매우나쁨'
5344,'매우좋음'
5345,매우좋음
5346,'매우좋음'
5347,'매우좋음'
5348,'매우좋음'
5349,'매우좋음'
5350,'좋음'
5351,'보통'
5352,매우좋음
5353,'매우좋음'
5354,'매우좋음'
5355,'매우좋음'
5356,매우좋음
5357,매우좋음
5358,'매우좋음'
5359,매우좋음
5360,매우좋음
5361,매우좋음
5362,'매우좋음'
5363,매우좋음
5364,매우좋음
5365,매우좋음
5366,'매우좋음'
5367,'매우좋음'
5368,'매우좋음'
5369,'매우좋음'
5370,'매우좋음'
5371,'매우좋음'
5372,'매우좋음'
5373,'매우좋음'
5374,나쁨
5375,'좋음'
5376,'보통'
5377,매우좋음
5378,매우좋음
5379,'매우좋음'
5380,'매우좋음'
5381,매우좋음
5382,'나쁨'
5383,나쁨
5384,매우좋음
5385,매우좋음
5386,매우좋음
5387,매우좋음
5388,'매우좋음'
5389,'매우좋음'
5390,'매우좋음'
5391,매우좋음
5392,'매우좋음'
5393,매우좋음
5394,매우좋음
5395,매우좋음
5396,매우좋음
5397,매우좋음
5398,'좋음'
5399,'좋음'
5400,매우좋음
5401,매우좋음
5402,매우좋음
5403,'보통'
5404,매우좋음
5405,매우좋음
5406,매우좋음
5407,'좋음'
5408,매우좋음
5409,'매우좋음'
5410,'매우좋음'
5411,매우좋음
5412,'매우좋음'
5413,'좋음'
5414,'매우좋음'
5415,'매우좋음'
5416,매우좋음
5417,'매우좋음'
5418,'매우좋음'
5419,매우좋음
5420,'매우좋음'
5421,'보통'
5422,매우좋음
5423,매우좋음
5424,매우좋음
5425,매우좋음
5426,'보통'
5427,'좋음'
5428,매우좋음
5429,'매우좋음'
5430,매우좋음
5431,'매우좋음'
5432,'매우좋음'
5433,'매우좋음'
5434,매우좋음
5435,'매우나쁨'
5436,매우좋음
5437,'보통'
5438,매우좋음
5439,'매우좋음'
5440,'매우좋음'
5441,'보통'
5442,'매우좋음'
5443,매우좋음
5444,'좋음'
5445,'매우좋음'
5446,매우좋음
5447,'매우좋음'
5448,매우좋음
5449,매우좋음
5450,'매우좋음'
5451,매우좋음
5452,'매우좋음'
5453,매우좋음
5454,매우좋음
5455,매우좋음
5456,매우좋음
5457,'매우좋음'
5458,'매우좋음'
5459,'매우좋음'
5460,'매우좋음'
5461,'매우좋음'
5462,'매우좋음'
5463,나쁨
5464,'매우좋음'
5465,매우좋음
5466,'매우좋음'
5467,매우좋음
5468,'매우좋음'
5469,매우좋음
5470,매우좋음
5471,'매우좋음'
5472,'매우좋음'
5473,'좋음'
5474,매우좋음
5475,'매우좋음'
5476,'매우좋음'
5477,'매우좋음'
5478,'좋음'
5479,'매우좋음'
5480,'매우좋음'
5481,'매우좋음'
5482,'매우좋음'
5483,'매우좋음'
5484,'매우좋음'
5485,'보통'
5486,'보통'
5487,'좋음'
5488,매우좋음
5489,'나쁨'
5490,매우좋음
5491,'보통'
5492,'매우좋음'
5493,'보통'
5494,매우좋음
5495,'매우나쁨'
5496,'매우좋음'
5497,'매우좋음'
5498,'매우좋음'
5499,매우좋음
5500,'매우좋음'
5501,'매우좋음'
5502,'매우좋음'
5503,'좋음'
5504,'매우좋음'
5505,'좋음'
5506,'매우좋음'
5507,'매우좋음'
5508,'좋음'
5509,'매우좋음'
5510,매우좋음
5511,'매우좋음'
5512,'매우좋음'
5513,'매우좋음'
5514,'매우좋음'
5515,'좋음'
5516,'매우좋음'
5517,'매우좋음'
5518,'매우좋음'
5519,'매우좋음'
5520,'매우좋음'
5521,'매우좋음'
5522,'매우좋음'
5523,'매우좋음'
5524,'매우좋음'
5525,'매우좋음'
5526,'매우좋음'
5527,'매우나쁨'
5528,'매우좋음'
5529,매우좋음
5530,'매우좋음'
5531,'매우좋음'
5532,'매우좋음'
5533,'매우좋음'
5534,'매우좋음'
5535,매우좋음
5536,매우좋음
5537,'매우좋음'
5538,매우좋음
5539,'매우좋음'
5540,'매우좋음'
5541,'좋음'
5542,'매우좋음'
5543,'매우좋음'
5544,'매우좋음'
5545,'매우좋음'
5546,'보통'
5547,'좋음'
5548,'매우좋음'
5549,'매우좋음'
5550,'매우좋음'
5551,'매우좋음'
5552,'보통'
5553,매우좋음
5554,'매우좋음'
5555,매우좋음
5556,'매우좋음'
5557,'좋음'
5558,매우좋음
5559,'보통'
5560,'매우좋음'
5561,'매우좋음'
5562,'매우좋음'
5563,'매우좋음'
5564,매우좋음
5565,매우좋음
5566,'매우좋음'
5567,'매우좋음'
5568,'보통'
5569,'매우좋음'
5570,매우좋음
5571,'매우좋음'
5572,'매우좋음'
5573,매우좋음
5574,'매우좋음'
5575,매우좋음
5576,'매우좋음'
5577,매우좋음
5578,'매우좋음'
5579,'매우좋음'
5580,'매우좋음'
5581,'보통'
5582,'좋음'
5583,'매우좋음'
5584,'매우좋음'
5585,'매우좋음'
5586,매우좋음
5587,'좋음'
5588,'매우좋음'
5589,'매우좋음'
5590,'매우좋음'
5591,'매우좋음'
5592,매우좋음
5593,'매우좋음'
5594,'보통'
5595,'매우좋음'
5596,'매우좋음'
5597,'보통'
5598,'매우좋음'
5599,'매우좋음'
5600,'매우좋음'
5601,'보통'
5602,매우좋음
5603,'매우좋음'
